id_assignment,userId,courseId,learningPathId,assignedAt,id_user,name,email,role,createdAt,updatedAt
165,11,582,-1,2020-11-26 17:01:10.000,11,Tracey Hill,freemantina@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
166,11,2470,-1,2021-04-08 14:23:17.000,11,Tracey Hill,freemantina@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
167,11,2009,-1,2021-06-07 13:47:10.000,11,Tracey Hill,freemantina@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
168,12,3374,-1,2023-04-30 04:25:06.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
169,12,3665,-1,2021-04-04 03:55:06.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
170,12,342,-1,2024-06-25 07:11:53.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
171,12,2210,-1,2022-06-06 03:22:58.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
172,12,540,-1,2021-09-12 15:59:19.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
173,12,1216,-1,2021-06-02 07:37:32.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
174,12,3011,-1,2020-02-18 11:29:03.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
175,12,3152,-1,2020-02-18 23:31:35.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
176,12,2476,-1,2023-10-09 08:35:52.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
177,12,2052,-1,2021-01-27 06:44:08.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
178,12,1915,-1,2022-05-18 21:06:12.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
179,12,1961,-1,2023-03-17 11:17:45.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
180,12,2435,-1,2022-04-23 15:31:54.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
181,12,2623,-1,2024-03-16 10:03:04.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
182,12,1806,-1,2021-01-10 16:42:01.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
183,12,88,-1,2024-06-01 09:32:46.000,12,Veronica Davis,marvinacevedo@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
184,13,2115,-1,2024-10-04 05:33:13.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
185,13,2067,-1,2021-07-21 04:14:22.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
186,13,2752,-1,2024-03-29 07:58:34.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
187,13,2208,-1,2022-10-13 07:10:41.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
188,13,2756,-1,2024-08-04 17:26:36.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
189,13,2392,-1,2023-11-30 00:21:54.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
190,13,1557,-1,2022-03-02 16:43:56.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
191,13,2736,-1,2024-02-25 16:13:06.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
192,13,49,-1,2023-05-16 12:44:20.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
193,13,3188,-1,2023-04-18 23:43:12.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
194,13,2627,-1,2023-01-10 06:12:25.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
195,13,689,-1,2023-04-12 01:22:25.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
196,13,883,-1,2022-11-13 10:25:28.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
197,13,2305,-1,2020-02-19 15:15:49.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
198,13,3405,-1,2021-08-03 06:57:31.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
199,13,2141,-1,2022-06-10 00:53:23.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
200,13,1766,-1,2024-05-29 10:39:42.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
201,13,346,-1,2021-07-29 03:24:18.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
202,13,226,-1,2022-04-21 01:00:13.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
203,13,1077,-1,2022-11-01 18:33:10.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
204,13,3231,-1,2023-03-10 21:27:07.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
205,13,3394,-1,2021-04-09 08:12:12.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
206,13,2223,-1,2022-02-07 18:39:11.000,13,Craig Dunn,wtaylor@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
207,14,1743,-1,2020-01-20 19:05:32.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
208,14,2040,-1,2021-01-29 11:46:23.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
209,14,2738,-1,2023-06-21 19:07:11.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
210,14,2374,-1,2021-07-25 22:58:03.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
211,14,2966,-1,2022-02-24 16:39:56.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
212,14,2814,-1,2020-05-21 19:45:37.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
213,14,1971,-1,2020-10-12 22:52:07.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
214,14,3490,-1,2022-12-23 04:50:23.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
215,14,815,-1,2020-11-02 10:40:11.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
216,14,1996,-1,2023-09-27 23:38:09.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
217,14,3506,-1,2024-07-15 07:17:11.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
218,14,1739,-1,2020-12-03 14:50:37.000,14,John Williams,barajasnichole@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
219,15,3208,-1,2023-12-25 07:46:34.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
220,15,3633,-1,2024-08-27 06:30:24.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
221,15,3613,-1,2020-02-22 11:03:50.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
222,15,306,-1,2020-03-17 00:30:25.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
223,15,909,-1,2020-12-23 07:55:08.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
224,15,2116,-1,2020-12-25 17:34:51.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
225,15,537,-1,2021-04-16 20:57:51.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
226,15,3060,-1,2024-05-12 00:08:03.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
227,15,486,-1,2020-05-12 01:42:51.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
228,15,710,-1,2024-07-16 15:27:22.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
229,15,258,-1,2021-06-26 07:51:53.000,15,Jordan Robbins,jessicashaw@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
230,16,160,-1,2024-03-08 21:05:31.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
231,16,1196,-1,2024-04-17 21:57:55.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
232,16,291,-1,2023-02-11 23:19:12.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
233,16,1584,-1,2022-11-16 17:12:28.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
234,16,821,-1,2023-01-08 11:27:02.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
235,16,3140,-1,2022-01-15 09:16:56.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
236,16,2625,-1,2023-08-06 06:29:40.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
237,16,1993,-1,2024-05-07 15:17:19.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
238,16,2653,-1,2023-11-05 04:35:32.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
239,16,631,-1,2023-10-07 09:16:44.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
240,16,334,-1,2023-08-14 15:08:52.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
241,16,3267,-1,2021-02-10 16:58:16.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
242,16,2502,-1,2023-11-17 09:35:43.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
243,16,2815,-1,2021-04-28 09:19:29.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
244,16,2514,-1,2024-05-20 15:58:34.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
245,16,1402,-1,2023-05-27 09:52:45.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
246,16,1684,-1,2023-10-14 05:35:34.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
247,16,505,-1,2024-10-04 18:38:51.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
248,16,3298,-1,2020-03-02 00:12:41.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
249,16,2066,-1,2020-09-10 05:38:58.000,16,Daniel Velasquez,gonzalezcrystal@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
250,17,1657,-1,2021-05-21 21:26:50.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
251,17,1646,-1,2024-06-01 09:00:54.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
252,17,2589,-1,2022-01-28 18:17:48.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
253,17,2739,-1,2021-06-05 03:49:07.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
254,17,2425,-1,2021-09-26 06:14:00.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
255,17,690,-1,2023-11-26 14:44:29.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
256,17,3332,-1,2024-08-21 08:45:58.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
257,17,2285,-1,2020-01-09 13:22:12.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
258,17,147,-1,2022-03-26 08:15:10.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
259,17,1842,-1,2021-06-23 08:36:22.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
260,17,3320,-1,2023-04-20 01:23:57.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
261,17,3435,-1,2021-02-24 19:30:48.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
262,17,1054,-1,2020-06-01 13:02:20.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
263,17,136,-1,2024-01-28 11:43:59.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
264,17,3229,-1,2024-05-13 03:09:57.000,17,Terri Davis,thomasmelendez@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
265,18,1743,-1,2021-07-26 09:07:12.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
266,18,662,-1,2023-05-29 04:05:39.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
267,18,2318,-1,2021-06-07 01:45:36.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
268,18,3621,-1,2020-03-11 15:32:09.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
269,18,2930,-1,2023-02-08 16:09:05.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
270,18,3490,-1,2021-10-15 07:39:46.000,18,Jose Stark,kelly64@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
271,19,1675,-1,2021-01-15 11:51:26.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
272,19,1653,-1,2020-09-03 23:32:59.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
273,19,497,-1,2022-07-08 16:08:59.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
274,19,3122,-1,2023-08-18 11:27:45.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
275,19,1038,-1,2020-10-10 12:51:17.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
276,19,1006,-1,2020-10-14 11:40:21.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
277,19,3082,-1,2023-08-23 10:20:36.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
278,19,1504,-1,2023-01-16 04:40:37.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
279,19,2081,-1,2023-09-13 16:12:37.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
280,19,96,-1,2022-05-29 02:22:37.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
281,19,3429,-1,2020-05-17 17:18:38.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
282,19,1787,-1,2021-11-15 13:43:21.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
283,19,3243,-1,2023-04-19 10:43:24.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
284,19,969,-1,2023-12-10 18:18:39.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
285,19,2940,-1,2022-08-24 09:32:20.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
286,19,530,-1,2021-04-22 06:40:43.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
287,19,167,-1,2020-09-08 07:50:47.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
288,19,2658,-1,2022-12-08 01:35:04.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
289,19,1439,-1,2023-03-21 09:26:41.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
290,19,2729,-1,2022-12-06 04:40:39.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
291,19,1416,-1,2020-04-26 11:19:43.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
292,19,2421,-1,2020-05-30 08:38:12.000,19,Joshua Howard,eatonrobert@example.org,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
293,20,1787,-1,2020-07-16 17:59:10.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
294,20,212,-1,2020-08-20 18:14:55.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
295,20,1206,-1,2023-04-18 04:35:55.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
296,20,2178,-1,2021-08-17 06:17:53.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
297,20,1051,-1,2023-07-14 02:17:04.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
298,20,2244,-1,2022-11-06 18:11:15.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
299,20,1919,-1,2023-06-04 01:35:38.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
300,20,948,-1,2023-09-11 21:21:46.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
301,20,2671,-1,2021-05-23 08:03:51.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
302,20,1,-1,2024-06-23 02:43:16.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
303,20,3566,-1,2024-04-14 02:43:46.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
304,20,336,-1,2024-09-01 11:57:46.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
305,20,1364,-1,2021-11-15 18:20:15.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
306,20,187,-1,2023-03-26 06:35:24.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
307,20,388,-1,2021-12-18 12:44:15.000,20,James Allen,lori10@example.com,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
308,21,2797,-1,2021-04-25 17:18:16.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
309,21,2341,-1,2024-09-21 00:03:23.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
310,21,1813,-1,2021-08-08 21:26:26.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
311,21,1313,-1,2023-03-03 11:30:27.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
312,21,765,-1,2021-11-10 01:30:21.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
313,21,483,-1,2022-01-19 17:46:42.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
314,21,580,-1,2023-02-03 01:19:16.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
315,21,2475,-1,2022-05-31 20:52:52.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
316,21,2776,-1,2022-03-20 04:58:06.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
317,21,3512,-1,2022-02-22 06:07:52.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
318,21,3481,-1,2021-07-23 20:34:52.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
319,21,2505,-1,2023-07-25 21:42:26.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
320,21,2979,-1,2020-11-17 15:46:45.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
321,21,349,-1,2023-07-31 21:03:49.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
322,21,448,-1,2020-12-08 11:49:06.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
323,21,1416,-1,2020-06-12 11:33:37.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
324,21,854,-1,2021-08-31 08:31:51.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
325,21,2083,-1,2021-07-19 12:51:05.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
326,21,3316,-1,2021-05-28 01:47:40.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
327,21,2618,-1,2022-04-10 09:58:13.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
328,21,3380,-1,2024-01-13 23:30:16.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
329,21,1955,-1,2023-07-05 14:38:32.000,21,Allison Ramos,brandihale@example.net,EMPLOYEE,2024-10-04 09:09:00.000,2024-10-04 09:09:00.000
